Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
25,0,Travel_Rarely,Sales,1,Life Sciences,1,Male,4,2,Sales Executive,3,Married,6232,No,3,2,0,6,2,3,2,2
52,0,Travel_Frequently,Research & Development,2,Medical,4,Female,4,4,Manufacturing Director,3,Married,13247,Yes,3,2,1,24,2,5,3,2
43,0,Travel_Rarely,Research & Development,3,Medical,1,Female,2,2,Research Scientist,3,Single,4081,Yes,3,1,0,20,1,20,7,8
27,0,Travel_Rarely,Sales,3,Marketing,4,Female,2,2,Sales Executive,4,Married,5769,Yes,3,4,0,6,3,6,2,4
27,1,Travel_Rarely,Research & Development,4,Life Sciences,4,Female,3,1,Research Scientist,3,Single,2394,Yes,3,4,0,8,3,8,2,7
26,0,Travel_Rarely,Research & Development,1,Medical,1,Male,2,1,Research Scientist,4,Single,3904,No,3,4,0,5,3,4,3,1
42,0,Travel_Rarely,Human Resources,3,Human Resources,3,Female,3,4,Manager,1,Married,16799,No,3,3,1,21,3,20,7,9
52,0,Travel_Rarely,Research & Development,4,Other,3,Female,3,1,Laboratory Technician,1,Married,2950,No,3,3,0,12,1,5,4,4
37,0,Travel_Rarely,Research & Development,3,Medical,1,Female,3,1,Laboratory Technician,3,Single,3629,No,3,1,0,8,3,3,2,2
35,0,Travel_Frequently,Research & Development,2,Life Sciences,3,Male,3,3,Manufacturing Director,4,Single,9362,No,3,3,0,10,3,2,2,2
25,0,Travel_Rarely,Research & Development,3,Technical Degree,1,Male,3,1,Laboratory Technician,4,Married,3229,No,3,2,1,7,2,3,2,2
26,0,Travel_Rarely,Research & Development,3,Other,3,Male,4,1,Laboratory Technician,1,Single,3578,No,3,4,0,8,3,7,7,7
29,0,Travel_Rarely,Human Resources,3,Other,2,Male,2,3,Human Resources,1,Single,7988,No,3,1,0,10,2,10,9,9
49,1,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,2,2,Laboratory Technician,1,Single,4284,No,4,1,0,20,3,4,3,3
29,1,Travel_Frequently,Research & Development,1,Other,3,Female,3,3,Healthcare Representative,4,Single,7553,Yes,3,1,0,9,3,8,7,7
54,0,Travel_Rarely,Research & Development,3,Medical,4,Female,3,4,Research Director,4,Single,17328,No,3,4,0,29,2,20,7,7
58,0,Travel_Rarely,Research & Development,3,Medical,4,Female,3,5,Research Director,1,Married,19701,Yes,4,3,1,32,3,9,8,5
55,0,Travel_Rarely,Research & Development,4,Medical,2,Male,4,4,Research Director,4,Divorced,14732,No,3,4,2,31,4,7,7,0
36,0,Travel_Rarely,Sales,4,Marketing,1,Female,3,2,Sales Executive,2,Single,9278,Yes,3,4,0,15,3,5,4,1
31,1,Travel_Frequently,Sales,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,No,3,2,0,1,3,1,0,0
30,0,Travel_Rarely,Sales,4,Marketing,4,Female,3,2,Sales Executive,1,Divorced,4779,No,3,2,2,8,3,3,2,2
31,0,Travel_Rarely,Research & Development,5,Life Sciences,1,Female,3,4,Research Director,2,Single,16422,No,3,3,0,9,4,3,2,0
34,0,Travel_Frequently,Research & Development,4,Other,4,Male,3,1,Research Scientist,1,Divorced,2996,No,3,3,2,10,3,4,3,3
31,1,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,2,1,Research Scientist,2,Single,1261,No,3,3,0,1,4,1,0,0
27,0,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,2099,No,3,2,0,6,4,5,0,4
36,0,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,2,2,Laboratory Technician,4,Single,5810,No,3,3,0,10,2,10,4,8
36,0,Travel_Rarely,Sales,4,Marketing,3,Female,2,2,Sales Executive,1,Married,5647,No,3,1,2,11,2,3,2,2
47,0,Travel_Rarely,Research & Development,3,Technical Degree,1,Male,3,1,Research Scientist,4,Married,3420,No,3,3,1,17,2,6,5,2
25,1,Travel_Rarely,Sales,2,Life Sciences,1,Male,2,1,Sales Representative,1,Married,4400,No,3,1,0,6,3,3,2,2
37,0,Non-Travel,Research & Development,2,Technical Degree,3,Male,4,1,Laboratory Technician,3,Single,3500,No,3,1,0,7,1,6,5,3
56,0,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,3,1,Research Scientist,1,Married,2066,No,4,4,1,5,4,3,2,0
47,0,Travel_Rarely,Research & Development,4,Medical,1,Female,3,4,Research Director,3,Married,17169,No,3,2,2,26,4,20,17,6
24,0,Travel_Rarely,Sales,1,Medical,4,Female,3,2,Sales Executive,3,Married,4162,Yes,3,3,2,5,3,5,4,3
32,0,Travel_Rarely,Sales,5,Marketing,4,Male,3,2,Sales Executive,4,Married,9204,No,3,3,1,7,2,4,3,3
34,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Female,2,1,Laboratory Technician,2,Married,3294,No,3,1,1,7,2,5,4,2
41,0,Travel_Rarely,Research & Development,5,Medical,2,Male,4,1,Research Scientist,3,Married,2127,Yes,3,1,0,7,2,4,2,3
40,0,Non-Travel,Research & Development,4,Other,3,Male,3,2,Laboratory Technician,3,Divorced,3975,No,3,3,2,11,4,8,7,7
31,0,Travel_Rarely,Sales,2,Life Sciences,1,Male,3,3,Sales Executive,4,Divorced,10793,No,3,1,1,13,3,13,7,9
46,1,Travel_Rarely,Sales,3,Marketing,1,Male,3,3,Sales Executive,4,Divorced,10096,No,3,1,1,28,4,7,7,3
39,1,Non-Travel,Research & Development,3,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,3646,Yes,4,2,0,11,4,1,0,0
31,1,Travel_Frequently,Research & Development,5,Life Sciences,3,Female,4,3,Manufacturing Director,2,Single,7446,No,3,1,0,10,3,10,8,7
45,0,Travel_Rarely,Research & Development,3,Medical,2,Male,1,3,Healthcare Representative,1,Divorced,10851,Yes,3,2,1,24,3,7,7,7
31,0,Travel_Rarely,Human Resources,2,Medical,4,Female,4,1,Human Resources,2,Single,2109,No,3,4,0,8,3,3,2,2
31,1,Travel_Frequently,Research & Development,3,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,3722,Yes,3,3,1,7,1,2,2,2
45,0,Travel_Rarely,Research & Development,3,Technical Degree,2,Male,3,3,Manufacturing Director,4,Married,9380,Yes,3,4,2,10,4,3,1,2
48,0,Travel_Rarely,Sales,3,Marketing,3,Male,3,2,Sales Executive,1,Divorced,5486,No,3,1,3,15,3,2,2,2
34,1,Travel_Rarely,Human Resources,4,Technical Degree,1,Female,3,1,Human Resources,3,Married,2742,No,3,4,0,2,3,2,2,2
40,0,Non-Travel,Research & Development,1,Medical,4,Male,2,3,Research Director,2,Divorced,13757,No,3,3,1,16,3,9,8,8
28,0,Travel_Rarely,Sales,3,Medical,4,Male,3,2,Sales Executive,1,Single,8463,No,3,4,0,6,3,5,4,3
44,0,Non-Travel,Research & Development,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Single,3162,No,3,4,0,7,3,5,2,3
53,0,Travel_Rarely,Research & Development,3,Medical,4,Male,4,4,Research Director,2,Single,16598,No,3,2,0,35,2,9,8,8
49,0,Travel_Rarely,Research & Development,4,Technical Degree,1,Male,3,2,Healthcare Representative,3,Married,6651,No,3,2,1,20,2,3,2,2
40,0,Travel_Rarely,Research & Development,3,Medical,3,Male,3,1,Research Scientist,3,Divorced,2345,No,3,3,1,8,4,3,1,2
44,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Research Scientist,2,Single,3420,No,3,3,0,6,2,5,2,3
33,0,Travel_Frequently,Sales,3,Medical,4,Male,3,2,Sales Executive,1,Married,4373,No,3,1,2,5,3,4,3,3
34,0,Travel_Rarely,Sales,3,Other,4,Male,1,2,Sales Executive,1,Single,4759,No,3,4,0,15,3,13,9,12
30,0,Travel_Rarely,Sales,1,Life Sciences,4,Male,3,2,Sales Executive,3,Married,5301,No,3,3,2,4,2,2,1,2
42,0,Travel_Frequently,Research & Development,2,Medical,1,Female,3,1,Laboratory Technician,4,Single,3673,No,3,3,0,12,3,12,9,8
44,0,Travel_Frequently,Sales,5,Marketing,1,Female,3,2,Sales Executive,3,Married,4768,No,3,3,1,11,2,1,0,0
30,0,Non-Travel,Research & Development,3,Technical Degree,3,Male,3,1,Research Scientist,3,Divorced,1274,No,3,2,2,1,2,1,0,0
57,0,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,4,2,Research Scientist,3,Married,4900,No,4,1,1,13,2,12,9,8
49,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Male,3,3,Healthcare Representative,2,Divorced,10466,No,3,2,2,29,3,8,7,7
34,0,Travel_Frequently,Research & Development,3,Medical,2,Male,3,4,Research Director,1,Divorced,17007,No,3,4,2,16,2,14,8,9
28,1,Travel_Frequently,Sales,3,Technical Degree,1,Male,3,1,Sales Representative,3,Married,2909,No,3,4,1,5,4,3,2,2
29,1,Travel_Frequently,Sales,3,Technical Degree,1,Female,3,2,Sales Executive,2,Single,5765,No,3,1,0,7,1,5,3,0
34,1,Travel_Rarely,Sales,4,Medical,1,Female,2,2,Sales Executive,2,Single,4599,Yes,4,3,0,16,4,15,9,10
35,0,Travel_Rarely,Sales,1,Life Sciences,4,Male,3,1,Sales Representative,3,Married,2404,No,3,1,1,1,3,1,0,0
24,1,Travel_Frequently,Research & Development,3,Medical,2,Male,3,1,Laboratory Technician,1,Single,3172,Yes,3,3,0,4,2,0,0,0
24,0,Non-Travel,Sales,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,2033,No,3,3,1,1,3,1,0,0
44,0,Travel_Frequently,Research & Development,1,Medical,2,Male,3,3,Manufacturing Director,3,Single,10209,Yes,3,2,0,16,2,2,2,2
29,0,Travel_Rarely,Sales,3,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,8620,No,3,3,2,10,3,10,7,4
30,0,Travel_Rarely,Human Resources,3,Life Sciences,3,Male,3,1,Human Resources,3,Divorced,2064,No,4,1,1,6,4,5,3,3
55,0,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,2,Healthcare Representative,3,Married,4035,Yes,3,2,0,4,3,3,2,2
33,0,Travel_Rarely,Research & Development,4,Medical,1,Female,2,1,Laboratory Technician,2,Married,3838,No,3,4,0,8,3,5,4,2
47,0,Travel_Rarely,Sales,3,Medical,3,Female,3,2,Sales Executive,3,Married,4591,Yes,3,3,1,11,2,5,4,2
28,1,Travel_Frequently,Research & Development,2,Medical,3,Male,2,1,Laboratory Technician,1,Single,2561,No,3,3,0,8,2,0,0,0
28,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,2,1,Research Scientist,3,Divorced,1563,No,3,4,1,1,1,1,0,0
28,0,Travel_Frequently,Sales,3,Life Sciences,3,Male,3,2,Sales Executive,1,Single,4898,No,3,4,0,5,3,4,2,3
49,0,Travel_Rarely,Research & Development,2,Medical,3,Female,2,2,Laboratory Technician,1,Married,4789,No,4,1,1,10,3,3,2,2
29,0,Travel_Frequently,Research & Development,1,Life Sciences,4,Female,3,1,Laboratory Technician,2,Married,3180,No,3,3,3,4,3,3,2,2
28,0,Travel_Rarely,Research & Development,1,Life Sciences,3,Male,1,2,Manufacturing Director,2,Married,6549,No,3,2,2,8,2,8,6,7
33,0,Travel_Rarely,Research & Development,5,Life Sciences,4,Male,3,2,Healthcare Representative,3,Single,6388,Yes,3,1,0,14,3,0,0,0
32,0,Travel_Rarely,Research & Development,3,Medical,3,Male,3,3,Manager,4,Single,11244,No,4,2,0,10,4,5,2,0
54,0,Travel_Frequently,Research & Development,4,Medical,2,Female,3,4,Manager,4,Divorced,16032,No,4,1,1,26,3,14,9,12
29,1,Travel_Rarely,Research & Development,4,Technical Degree,1,Male,2,1,Research Scientist,1,Single,2362,No,3,3,0,11,1,9,7,7
44,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,4,Research Director,1,Married,16328,No,3,3,1,24,4,20,6,17
39,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Female,3,3,Manufacturing Director,2,Single,8376,No,3,4,0,9,3,2,0,2
46,0,Travel_Rarely,Sales,3,Life Sciences,3,Female,3,4,Manager,2,Married,16606,No,3,4,1,23,4,13,12,1
35,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Female,2,3,Healthcare Representative,2,Single,8606,No,3,4,0,11,1,11,8,3
23,0,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,3,2,Laboratory Technician,3,Single,2272,No,3,2,0,5,3,4,3,2
40,1,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,2018,No,3,2,0,15,1,5,4,0
34,0,Travel_Rarely,Sales,3,Technical Degree,4,Male,2,3,Sales Executive,3,Married,7083,Yes,3,4,0,10,3,10,9,6
31,1,Travel_Frequently,Research & Development,3,Life Sciences,4,Female,3,1,Research Scientist,3,Single,4084,No,3,1,0,7,1,7,2,7
50,0,Travel_Frequently,Research & Development,5,Medical,3,Male,1,4,Research Director,4,Single,14411,Yes,3,4,0,32,3,32,6,9
34,0,Travel_Rarely,Sales,2,Technical Degree,2,Male,3,1,Sales Representative,3,Married,2308,Yes,4,2,1,12,3,11,10,7
42,0,Travel_Rarely,Research & Development,3,Medical,3,Male,2,1,Laboratory Technician,2,Married,4841,No,3,2,1,4,3,1,0,0
37,0,Travel_Rarely,Research & Development,3,Medical,1,Male,3,2,Research Scientist,4,Married,4285,No,3,1,0,10,3,10,8,7
29,0,Travel_Rarely,Research & Development,1,Other,3,Female,1,2,Healthcare Representative,1,Married,9715,No,3,3,1,9,3,7,7,7
33,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,2,2,Manufacturing Director,2,Single,4320,No,3,4,0,5,3,5,3,2
45,0,Travel_Rarely,Research & Development,3,Technical Degree,4,Male,3,1,Research Scientist,4,Married,2132,No,4,4,1,8,3,5,4,3
42,0,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Married,10124,Yes,3,3,1,24,1,20,8,9
40,0,Travel_Rarely,Sales,2,Medical,1,Male,3,2,Sales Executive,1,Married,5473,No,3,4,0,9,4,8,4,1
33,0,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,3,2,Laboratory Technician,3,Married,5207,Yes,3,2,1,15,3,15,14,7
40,0,Travel_Rarely,Human Resources,2,Medical,3,Male,3,4,Manager,4,Single,16437,Yes,4,4,0,21,3,21,7,7
24,0,Travel_Rarely,Research & Development,2,Technical Degree,3,Male,2,1,Laboratory Technician,1,Divorced,2296,No,3,2,3,2,3,1,1,0
40,0,Non-Travel,Research & Development,2,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,4069,Yes,3,3,0,8,3,2,2,2
45,0,Travel_Rarely,Research & Development,4,Technical Degree,1,Male,3,3,Healthcare Representative,2,Divorced,7441,No,3,1,3,10,3,10,8,7
35,0,Travel_Rarely,Sales,4,Life Sciences,2,Female,2,1,Sales Representative,3,Married,2430,No,4,1,2,6,3,5,3,2
32,0,Travel_Rarely,Research & Development,2,Life Sciences,4,Female,2,2,Research Scientist,2,Married,5878,No,3,1,1,12,3,7,1,5
36,0,Travel_Rarely,Sales,4,Life Sciences,3,Male,3,1,Sales Representative,4,Single,2644,Yes,4,4,0,7,2,3,2,2
48,0,Travel_Rarely,Sales,4,Life Sciences,3,Female,3,2,Sales Executive,3,Divorced,6439,No,3,3,1,18,3,8,7,7
29,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2451,No,3,1,2,5,2,1,0,0
33,0,Travel_Rarely,Sales,4,Life Sciences,1,Male,3,2,Sales Executive,1,Married,6392,No,3,4,1,8,1,2,2,2
30,1,Travel_Rarely,Sales,3,Life Sciences,2,Male,2,2,Sales Executive,1,Married,9714,No,3,4,1,10,3,10,8,7
38,0,Travel_Frequently,Human Resources,4,Human Resources,3,Male,3,2,Human Resources,3,Married,6077,No,3,3,0,10,3,6,3,2
35,0,Travel_Rarely,Research & Development,3,Medical,4,Male,2,1,Laboratory Technician,1,Single,2450,No,3,2,0,3,3,3,0,2
30,0,Travel_Rarely,Sales,4,Technical Degree,3,Male,3,3,Sales Executive,2,Married,9250,No,3,2,1,9,3,4,2,3
35,1,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2074,Yes,3,4,1,1,3,1,0,0
53,1,Travel_Rarely,Research & Development,5,Technical Degree,3,Female,2,3,Manufacturing Director,4,Married,10169,No,3,2,1,34,3,33,7,9
38,1,Travel_Rarely,Research & Development,3,Medical,3,Male,3,2,Manufacturing Director,2,Married,4855,No,3,1,2,7,3,5,2,4
32,0,Non-Travel,Research & Development,4,Technical Degree,4,Male,3,2,Research Scientist,1,Married,4087,No,3,2,1,9,2,6,5,2
48,0,Travel_Rarely,Research & Development,4,Other,3,Female,3,1,Research Scientist,1,Married,2367,No,3,4,1,10,2,8,2,6
34,0,Travel_Rarely,Research & Development,4,Medical,1,Male,3,1,Research Scientist,4,Single,2972,No,3,3,0,1,1,1,0,0
55,0,Travel_Rarely,Sales,5,Marketing,3,Male,2,5,Manager,4,Married,19586,No,4,3,1,36,3,36,6,13
34,0,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,3,2,Research Scientist,4,Married,5484,No,3,2,1,9,2,2,2,1
26,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,3,1,Research Scientist,4,Married,2061,No,4,1,0,1,3,1,0,0
38,0,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,2,Sales Executive,2,Married,9924,No,3,4,1,10,3,9,8,7
38,0,Travel_Rarely,Sales,3,Life Sciences,2,Female,3,2,Sales Executive,2,Single,4198,No,3,2,0,8,4,3,2,2
36,0,Travel_Rarely,Sales,4,Life Sciences,2,Female,3,2,Sales Executive,3,Single,6815,No,3,1,0,15,3,1,0,0
29,0,Travel_Rarely,Research & Development,1,Medical,2,Male,3,1,Laboratory Technician,1,Single,4723,Yes,3,4,0,10,3,10,9,5
35,0,Travel_Rarely,Research & Development,4,Medical,1,Female,3,2,Healthcare Representative,3,Single,6142,Yes,3,3,0,10,3,5,2,4
39,0,Travel_Rarely,Sales,3,Medical,4,Male,4,3,Sales Executive,3,Married,8237,No,3,1,1,11,3,7,6,6
29,0,Travel_Frequently,Research & Development,1,Life Sciences,1,Male,3,2,Healthcare Representative,4,Divorced,8853,No,3,4,1,6,4,6,4,3
50,0,Travel_Rarely,Sales,3,Marketing,3,Male,3,5,Manager,3,Married,19331,Yes,3,3,1,27,3,1,0,0
23,0,Travel_Rarely,Research & Development,3,Technical Degree,4,Male,4,1,Research Scientist,3,Married,2073,No,3,4,1,4,3,2,2,2
36,0,Travel_Frequently,Research & Development,4,Life Sciences,1,Male,4,2,Laboratory Technician,1,Married,5562,Yes,3,4,1,9,3,3,2,2
42,0,Travel_Rarely,Research & Development,2,Other,4,Male,2,5,Manager,4,Single,19613,No,4,4,0,24,3,1,0,1
35,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,4,2,Laboratory Technician,3,Married,3407,No,3,4,2,10,2,10,9,8
34,0,Travel_Frequently,Research & Development,4,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,5063,No,3,2,1,8,2,8,2,7
40,0,Travel_Rarely,Sales,2,Life Sciences,4,Female,3,2,Sales Executive,1,Married,4639,No,3,3,1,5,3,5,4,2
43,0,Travel_Rarely,Research & Development,3,Technical Degree,4,Male,4,1,Laboratory Technician,2,Divorced,4876,No,3,3,1,8,3,6,4,2
35,0,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,2,1,Laboratory Technician,4,Married,2690,No,3,4,1,1,2,1,0,1
46,0,Travel_Rarely,Sales,4,Life Sciences,4,Male,4,4,Manager,1,Single,17567,No,3,2,0,27,1,26,0,12
28,1,Travel_Rarely,Research & Development,3,Medical,3,Male,3,1,Laboratory Technician,2,Married,2408,Yes,3,3,3,1,3,1,1,0
22,0,Non-Travel,Research & Development,2,Other,2,Female,2,1,Research Scientist,3,Married,2814,Yes,3,2,0,4,2,4,2,3
50,0,Travel_Frequently,Research & Development,5,Medical,2,Male,3,4,Healthcare Representative,3,Married,11245,Yes,3,3,1,32,3,30,8,13
32,0,Travel_Rarely,Research & Development,4,Other,2,Female,4,1,Research Scientist,4,Married,3312,No,3,4,2,6,3,3,2,2
44,0,Travel_Rarely,Research & Development,3,Medical,2,Female,3,5,Research Director,4,Divorced,19049,Yes,3,4,1,23,2,22,7,10
30,0,Travel_Rarely,Research & Development,3,Medical,2,Male,2,1,Research Scientist,2,Married,2141,No,3,2,1,6,2,6,4,1
45,0,Travel_Rarely,Research & Development,5,Medical,3,Female,1,2,Laboratory Technician,1,Single,5769,Yes,3,1,0,10,3,10,7,4
45,0,Non-Travel,Sales,3,Marketing,1,Male,2,2,Sales Executive,1,Married,4385,No,3,1,1,10,3,10,7,5
31,0,Travel_Frequently,Sales,4,Other,4,Male,3,2,Sales Executive,1,Single,5332,No,3,4,0,10,3,5,2,3
36,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Female,3,2,Manufacturing Director,3,Married,4663,Yes,3,2,2,7,3,3,2,1
34,0,Travel_Frequently,Research & Development,4,Life Sciences,3,Male,4,2,Manufacturing Director,4,Divorced,4724,No,3,1,1,9,3,9,7,2
49,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3211,No,3,4,1,10,2,9,6,4
39,0,Travel_Rarely,Research & Development,5,Medical,2,Male,3,2,Manufacturing Director,1,Married,5377,No,3,4,3,10,3,7,7,7
27,0,Travel_Rarely,Research & Development,3,Other,4,Male,2,1,Laboratory Technician,1,Divorced,4066,No,3,1,2,7,3,7,7,7
35,0,Travel_Rarely,Research & Development,5,Life Sciences,2,Male,4,2,Research Scientist,1,Married,5208,No,3,4,0,16,3,16,15,10
28,0,Travel_Rarely,Research & Development,3,Medical,2,Female,1,2,Manufacturing Director,1,Divorced,4877,No,4,2,1,6,2,5,3,0
21,0,Travel_Rarely,Research & Development,1,Medical,3,Male,3,1,Research Scientist,4,Single,3117,No,3,3,0,3,3,2,2,2
18,1,Travel_Frequently,Sales,2,Medical,2,Female,3,1,Sales Representative,4,Single,1569,Yes,3,3,0,0,4,0,0,0
47,0,Travel_Rarely,Human Resources,4,Life Sciences,4,Female,3,5,Manager,3,Married,19658,No,3,3,1,27,3,5,2,0
39,0,Travel_Rarely,Research & Development,2,Medical,3,Male,2,2,Laboratory Technician,3,Divorced,3069,No,3,4,1,11,3,10,8,7
40,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,2,3,Manufacturing Director,3,Married,10435,No,3,4,2,18,3,18,15,12
35,0,Non-Travel,Research & Development,4,Life Sciences,3,Female,3,2,Healthcare Representative,3,Married,4148,No,3,4,1,15,3,14,11,9
37,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,3,2,Manufacturing Director,3,Married,5768,No,3,1,3,9,2,4,3,2
39,0,Travel_Frequently,Research & Development,3,Medical,1,Female,3,2,Manufacturing Director,3,Single,5042,No,3,4,0,10,1,9,2,8
45,0,Travel_Rarely,Research & Development,2,Other,4,Female,2,2,Manufacturing Director,4,Divorced,5770,No,3,1,2,10,3,10,7,9
38,0,Travel_Rarely,Research & Development,2,Medical,4,Female,2,3,Manufacturing Director,3,Married,7756,Yes,3,4,1,10,4,5,4,2
35,1,Travel_Rarely,Sales,3,Medical,4,Male,2,3,Sales Executive,1,Married,10306,No,3,3,0,15,3,13,12,0
37,0,Travel_Rarely,Research & Development,3,Medical,2,Female,3,1,Research Scientist,2,Married,3936,No,3,1,1,8,1,8,4,7
40,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,3,3,Manufacturing Director,4,Single,7945,Yes,3,4,0,18,2,4,2,3
44,0,Travel_Frequently,Human Resources,5,Human Resources,1,Male,3,2,Human Resources,4,Married,5743,Yes,3,3,0,14,3,10,7,2
48,0,Travel_Frequently,Research & Development,5,Medical,3,Male,2,4,Manager,4,Married,15202,No,4,2,1,23,3,2,2,2
35,1,Travel_Rarely,Sales,2,Medical,1,Male,1,2,Sales Executive,4,Divorced,5440,Yes,3,4,2,7,2,2,2,2
24,0,Travel_Frequently,Research & Development,1,Technical Degree,1,Female,3,1,Research Scientist,4,Single,3760,Yes,3,3,0,6,3,6,3,3
27,0,Travel_Rarely,Research & Development,3,Medical,2,Female,4,1,Research Scientist,3,Married,3517,No,3,1,0,5,3,3,2,2
27,0,Travel_Frequently,Research & Development,3,Medical,4,Male,3,1,Research Scientist,4,Single,2580,No,3,3,0,6,2,4,2,2
40,1,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Single,2166,Yes,3,2,0,10,1,4,2,3
29,0,Travel_Rarely,Sales,3,Medical,3,Male,2,2,Sales Executive,3,Single,5869,No,3,3,0,8,3,5,2,4
36,0,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,3,3,Healthcare Representative,1,Married,8008,No,3,3,2,9,3,3,2,2
25,0,Travel_Frequently,Research & Development,1,Life Sciences,4,Male,4,2,Manufacturing Director,3,Divorced,5206,No,3,3,2,7,3,7,7,7
39,0,Travel_Rarely,Research & Development,3,Medical,4,Male,3,2,Manufacturing Director,2,Married,5295,No,4,3,0,7,3,5,4,0
49,0,Travel_Rarely,Research & Development,4,Other,1,Female,3,4,Research Director,2,Married,16413,No,3,2,2,27,3,4,2,2
50,0,Travel_Rarely,Research & Development,5,Life Sciences,4,Female,2,3,Research Director,1,Divorced,13269,No,3,3,3,19,3,14,11,11
20,0,Travel_Rarely,Sales,3,Medical,3,Female,3,1,Sales Representative,3,Single,2783,No,3,1,0,2,3,2,2,2
34,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Female,3,2,Research Scientist,2,Divorced,5433,No,3,3,1,11,3,11,8,9
36,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2013,No,3,3,0,15,3,4,3,3
49,0,Travel_Rarely,Research & Development,1,Life Sciences,3,Female,2,4,Healthcare Representative,3,Married,13966,Yes,3,2,1,30,3,15,11,12
36,0,Non-Travel,Research & Development,4,Medical,4,Female,2,2,Manufacturing Director,3,Married,4374,No,3,3,0,4,3,3,2,2
36,0,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,4,2,Healthcare Representative,1,Divorced,6842,No,4,1,1,13,3,5,4,4
54,0,Travel_Rarely,Research & Development,5,Medical,2,Female,3,4,Manager,3,Married,17426,No,4,3,1,36,3,10,8,7
43,0,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,2,4,Research Director,3,Married,17603,No,4,1,1,14,3,14,10,11
35,1,Travel_Frequently,Sales,4,Other,4,Male,3,2,Sales Executive,4,Single,4581,Yes,4,1,0,13,4,11,9,7
38,0,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,3,2,Research Scientist,4,Married,4735,No,3,4,2,19,4,13,11,9
29,0,Travel_Rarely,Sales,3,Medical,1,Male,2,2,Sales Executive,2,Divorced,4187,Yes,3,2,1,10,2,10,0,9
33,0,Travel_Rarely,Sales,4,Medical,4,Male,3,2,Sales Executive,4,Divorced,5505,No,3,3,2,6,3,6,2,4
32,0,Travel_Rarely,Research & Development,3,Medical,4,Male,3,2,Research Scientist,2,Divorced,5470,No,3,3,2,10,2,9,5,6
31,0,Travel_Rarely,Sales,4,Life Sciences,1,Female,3,2,Sales Executive,4,Married,5476,No,3,1,2,10,3,10,0,2
